2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex'; old = -1, new = 4 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex'; old = -1, new = 1 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex'; old = -1, new = 1 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex'; old = -1, new = 5 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex'; old = -1, new = 2 
2020-10-25 11:05:45,913 [  44118]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex'; old = -1, new = 1 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex'; old = -1, new = 4 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'com.android.tools.idea.model.AndroidManifestIndex$Companion$NAME$1.NAME'; old = -1, new = 10 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'BindingXmlIndex'; old = -1, new = 7 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'MlModelFileIndex'; old = -1, new = 4 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'NavXmlIndex'; old = -1, new = 3 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FileNameWithoutExtensionIndex'; old = -1, new = 1 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'android.ndk.jni.nativemethodindex'; old = -1, new = 3 
2020-10-25 11:05:45,928 [  44133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
2020-10-25 11:05:45,985 [  44190]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex'; old = -1, new = 3 
2020-10-25 11:05:46,008 [  44213]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex'; old = -1, new = 4 
2020-10-25 11:05:46,028 [  44233]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex'; old = -1, new = 1 
2020-10-25 11:05:46,046 [  44251]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex'; old = -1, new = 1 
2020-10-25 11:05:46,078 [  44283]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex'; old = -1, new = 5 
2020-10-25 11:05:46,088 [  44293]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex'; old = -1, new = 2 
2020-10-25 11:05:46,159 [  44364]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex'; old = -1, new = 1 
2020-10-25 11:05:46,169 [  44374]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex'; old = -1, new = 4 
2020-10-25 11:05:46,197 [  44402]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-10-25 11:05:46,229 [  44434]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'com.android.tools.idea.model.AndroidManifestIndex$Companion$NAME$1.NAME'; old = -1, new = 10 
2020-10-25 11:05:46,268 [  44473]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'BindingXmlIndex'; old = -1, new = 7 
2020-10-25 11:05:46,310 [  44515]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'MlModelFileIndex'; old = -1, new = 4 
2020-10-25 11:05:46,350 [  44555]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'NavXmlIndex'; old = -1, new = 3 
2020-10-25 11:05:46,469 [  44674]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FileNameWithoutExtensionIndex'; old = -1, new = 1 
2020-10-25 11:05:46,502 [  44707]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'android.ndk.jni.nativemethodindex'; old = -1, new = 3 
2020-10-25 11:05:46,510 [  44715]   WARN - nSystem.impl.ActionManagerImpl - keymap "ReSharper" not found [Plugin: com.android.tools.ndk] 
2020-10-25 11:05:46,532 [  44737]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
